paper_id,year,score_centered,bandwidth,accepted,openalex_cited_by_count,in_year_specific_rdd_sample,openalex_matched
gx3LMRB15C,2025,0.25,1.125,1.0,0.0,True,True
gyHoR6uFhU,2025,0.25,1.125,1.0,0.0,True,True
gzmInLJSoW,2025,-1.0,1.125,0.0,0.0,True,True
h0Ak8A5yqw,2025,1.0,1.125,1.0,0.0,True,True
h0jdAboh0o,2025,-0.5,1.125,1.0,1.0,True,True
h1XoHOd19I,2025,-0.75,1.125,1.0,0.0,True,True
h2Q3gOIz8q,2025,-0.5,1.125,0.0,1.0,True,True
h3wbI8Uk1Z,2025,-0.5,1.125,1.0,1.0,True,True
h51mpl8Tyx,2025,0.2000000000000001,1.125,1.0,0.0,True,True
h6ktwCPYxE,2025,0.0,1.125,1.0,0.0,True,True
h71cSd2loX,2025,-0.5,1.125,0.0,0.0,True,True
h7EwIfjxgn,2025,0.75,1.125,1.0,0.0,True,True
h7GAgbLSmC,2025,1.0,1.125,1.0,0.0,True,True
h7Qz1ulnvF,2025,-0.25,1.125,1.0,,True,False
h7aQxzKbq6,2025,0.0,1.125,1.0,1.0,True,True
h7fZvaU93L,2025,-0.5,1.125,0.0,0.0,True,True
hDBrQ4DApF,2025,1.0,1.125,1.0,4.0,True,True
hIKsem01M5,2025,-1.0,1.125,0.0,1.0,True,True
hJIEtJlvhL,2025,1.0,1.125,1.0,0.0,True,True
hJVdwBpWjt,2025,-0.666666666666667,1.125,1.0,5.0,True,True
hL5jone2Oh,2025,0.25,1.125,1.0,3.0,True,True
hLZEbvDYhz,2025,-0.5,1.125,0.0,0.0,True,True
hLwcNSFhC2,2025,0.0,1.125,1.0,1.0,True,True
hOELrZfg0J,2025,0.0,1.125,1.0,0.0,True,True
hPOt3yUXii,2025,1.0,1.125,1.0,0.0,True,True
hPWWXpCaJ7,2025,0.0,1.125,1.0,0.0,True,True
hPpyUv1XyQ,2025,-0.75,1.125,1.0,,True,False
hQvX9MBowC,2025,0.25,1.125,1.0,0.0,True,True
hRwxZmcvW9,2025,0.0,1.125,1.0,0.0,True,True
hSZaCIznB2,2025,0.0,1.125,1.0,0.0,True,True
hTphfqtafO,2025,0.333333333333333,1.125,1.0,2.0,True,True
hUD9ugK2OH,2025,-0.25,1.125,0.0,0.0,True,True
hUdLs6TqZL,2025,0.0,1.125,1.0,0.0,True,True
hVTaXJ0I5M,2025,0.75,1.125,1.0,0.0,True,True
hWmwL9gizZ,2025,1.0,1.125,1.0,3.0,True,True
hXA8wqRdyV,2025,0.1428571428571432,1.125,1.0,7.0,True,True
hXJrQWIoR3,2025,-0.25,1.125,0.0,0.0,True,True
hXm0Wu2U9K,2025,0.4000000000000003,1.125,1.0,0.0,True,True
hYU0P4Wlj9,2025,0.25,1.125,0.0,0.0,True,True
hYd6BCZTzg,2025,0.25,1.125,0.0,1.0,True,True
haJHr4UsQX,2025,0.666666666666667,1.125,1.0,0.0,True,True
hgBVVAJ1ym,2025,-0.666666666666667,1.125,0.0,0.0,True,True
hgTFotBRKl,2025,0.0,1.125,1.0,1.0,True,True
hgagmZSAb9,2025,-0.333333333333333,1.125,0.0,0.0,True,True
hgwGi81ndj,2025,0.7999999999999998,1.125,1.0,0.0,True,True
hheFYjOsWO,2025,0.75,1.125,1.0,0.0,True,True
hj323oR3rw,2025,0.0,1.125,1.0,0.0,True,True
hjROBHstZ3,2025,-0.2000000000000001,1.125,1.0,0.0,True,True
hkdqxN3c7t,2025,0.666666666666667,1.125,1.0,0.0,True,True
hlvLM3GX8R,2025,-0.666666666666667,1.125,1.0,,True,False
hmDt068MoZ,2025,0.0,1.125,1.0,0.0,True,True
hmvCXDzPUR,2025,-0.5,1.125,0.0,0.0,True,True
hoYFLRNbhc,2025,0.5,1.125,1.0,1.0,True,True
hovDbX4Gh6,2025,0.0,1.125,1.0,0.0,True,True
hpeyWG1PP6,2025,-0.25,1.125,1.0,0.0,True,True
hrOlBgHsMI,2025,0.333333333333333,1.125,1.0,1.0,True,True
hsMkpzr9Oy,2025,-0.5999999999999996,1.125,0.0,1.0,True,True
htDczodFN5,2025,0.5,1.125,1.0,0.0,True,True
htX7AoHyln,2025,0.5,1.125,1.0,,True,False
huo8MqVH6t,2025,0.0,1.125,1.0,0.0,True,True
huuKoVQnB0,2025,0.0,1.125,1.0,3.0,True,True
hzVpZDrW73,2025,0.0,1.125,1.0,0.0,True,True
i0e0OMK8xM,2025,-0.5,1.125,0.0,1.0,True,True
i1NNCrRxdM,2025,1.0,1.125,1.0,0.0,True,True
i2r7LDjba3,2025,0.7999999999999998,1.125,1.0,2.0,True,True
i3QV4XgsLA,2025,-0.7999999999999998,1.125,0.0,0.0,True,True
i3T0wvQDKg,2025,-0.2000000000000001,1.125,1.0,0.0,True,True
i3e92uSZCp,2025,1.0,1.125,1.0,0.0,True,True
i45NQb2iKO,2025,0.5,1.125,1.0,1.0,True,True
i55KTmMb4I,2025,-0.5,1.125,0.0,0.0,True,True
i5MrJ6g5G1,2025,-0.75,1.125,1.0,1.0,True,True
i7jAYFYDcM,2025,1.0,1.125,1.0,,True,False
i7yL7VJx4H,2025,-0.75,1.125,0.0,0.0,True,True
i8IwcQBi74,2025,0.75,1.125,1.0,0.0,True,True
i8LCUpKvAz,2025,1.0,1.125,1.0,0.0,True,True
i8dYPGdB1C,2025,0.7999999999999998,1.125,1.0,0.0,True,True
i8vPRlsrYu,2025,1.0,1.125,1.0,1.0,True,True
iAK9oHp4Zz,2025,0.5,1.125,1.0,2.0,True,True
iAmR7FfMmq,2025,-0.5,1.125,1.0,2.0,True,True
iBExhaU3Lc,2025,1.0,1.125,1.0,1.0,True,True
iBS5SmeofT,2025,-0.25,1.125,0.0,0.0,True,True
iDe1mtxqK5,2025,1.0,1.125,1.0,3.0,True,True
iEfdvDTcZg,2025,0.25,1.125,1.0,0.0,True,True
iF06WjHnNj,2025,0.0,1.125,1.0,0.0,True,True
iFK0xoceR0,2025,0.25,1.125,1.0,0.0,True,True
iG7qH9Kdao,2025,-1.0,1.125,0.0,0.0,True,True
iGX0lwpUYj,2025,-1.0,1.125,0.0,0.0,True,True
iGafR0hSln,2025,0.0,1.125,1.0,0.0,True,True
iGbuc9ekKK,2025,-0.25,1.125,1.0,2.0,True,True
iIGNrDwDuP,2025,-0.75,1.125,0.0,0.0,True,True
iJi7nz5Cxc,2025,1.0,1.125,1.0,0.0,True,True
iKDbLpVgQc,2025,-0.2000000000000001,1.125,1.0,1.0,True,True
iKgQOAtvsD,2025,-0.25,1.125,0.0,0.0,True,True
iMJpmcYucq,2025,0.25,1.125,1.0,0.0,True,True
iNmVX9lx9l,2025,0.5,1.125,1.0,0.0,True,True
iOMnn1hSBO,2025,0.7999999999999998,1.125,1.0,0.0,True,True
iR5qF9N1Ge,2025,-0.2000000000000001,1.125,0.0,1.0,True,True
iReypJFqa1,2025,-0.5,1.125,0.0,1.0,True,True
iTm4H6N4aG,2025,0.25,1.125,1.0,1.0,True,True
iVMcYxTiVM,2025,1.0,1.125,1.0,0.0,True,True
iVxxgZlXh6,2025,-0.75,1.125,1.0,2.0,True,True
iWSl5Zyjjw,2025,-1.0,1.125,1.0,0.0,True,True
iX3uESGdsO,2025,0.0,1.125,1.0,0.0,True,True
iXCeQ2m6vT,2025,0.7999999999999998,1.125,1.0,0.0,True,True
iXbUquaWbl,2025,0.5,1.125,1.0,0.0,True,True
iYkhxre0In,2025,0.0,1.125,1.0,0.0,True,True
iZI1vCiTTA,2025,-1.0,1.125,0.0,0.0,True,True
iZeQBqJamf,2025,0.5,1.125,1.0,3.0,True,True
iZl0VqEdxa,2025,-0.25,1.125,1.0,0.0,True,True
iaP7yHRq1l,2025,-0.5,1.125,1.0,0.0,True,True
icDoYdUhRa,2025,-0.5,1.125,1.0,0.0,True,True
iezDdA9oeB,2025,1.0,1.125,1.0,,True,False
ig2wk7kK9J,2025,0.75,1.125,1.0,4.0,True,True
igpiMCYEjM,2025,-0.25,1.125,0.0,1.0,True,True
ih3BJmIZbC,2025,0.7999999999999998,1.125,1.0,0.0,True,True
ihHeqPLRDk,2025,-0.5,1.125,0.0,3.0,True,True
iiDioAxYah,2025,-0.4000000000000003,1.125,0.0,0.0,True,True
ijFdq8uqki,2025,-1.0,1.125,0.0,1.0,True,True
il5yUQsrjC,2025,1.0,1.125,1.0,1.0,True,True
ilOEOIqolQ,2025,1.0,1.125,1.0,1.0,True,True
imT03YXlG2,2025,0.5,1.125,1.0,1.0,True,True
in0Nmo8Ojd,2025,-0.5,1.125,0.0,0.0,True,True
inLUnCpDIB,2025,0.0,1.125,1.0,0.0,True,True
io8uRPYktn,2025,1.0,1.125,1.0,0.0,True,True
ipQrjRsl11,2025,0.2000000000000001,1.125,1.0,0.0,True,True
iqd8aHKwGA,2025,-0.333333333333333,1.125,0.0,0.0,True,True
irPcM6X5FV,2025,0.0,1.125,1.0,0.0,True,True
ispjankYab,2025,0.7999999999999998,1.125,1.0,0.0,True,True
iuTyzHnvP4,2025,-0.333333333333333,1.125,0.0,1.0,True,True
iuqprf3GuR,2025,-1.0,1.125,0.0,1.0,True,True
iyJOUELYir,2025,0.25,1.125,1.0,0.0,True,True
iylpeTI0Ql,2025,0.0,1.125,1.0,0.0,True,True
izjNI5bcOV,2025,0.25,1.125,1.0,1.0,True,True
j1tSLYKwg8,2025,0.25,1.125,1.0,0.0,True,True
j3cBYvwyQT,2025,-0.75,1.125,0.0,0.0,True,True
j4gzziSUr0,2025,1.0,1.125,1.0,0.0,True,True
j4s6V1dl8m,2025,0.0,1.125,0.0,2.0,True,True
j6GIg0peoS,2025,-0.5,1.125,0.0,2.0,True,True
j6fsbpAllN,2025,0.0,1.125,1.0,0.0,True,True
j7kdXSrISM,2025,1.0,1.125,1.0,2.0,True,True
j87C29mAZl,2025,-0.333333333333333,1.125,0.0,0.0,True,True
j8WHjM9aMm,2025,0.0,1.125,1.0,1.0,True,True
j964C6y92q,2025,0.0,1.125,1.0,0.0,True,True
j9VVzueEbG,2025,1.0,1.125,1.0,0.0,True,True
jBBjZp0EVs,2025,-0.75,1.125,0.0,0.0,True,True
jBatISjqSn,2025,-0.25,1.125,0.0,1.0,True,True
jDpdQPMosW,2025,0.25,1.125,1.0,0.0,True,True
jDsmB4o5S0,2025,0.0,1.125,1.0,0.0,True,True
jE5ZbtMtcU,2025,0.0,1.125,1.0,0.0,True,True
jIOBhZO1ax,2025,-0.5,1.125,0.0,,True,False
jJXZvPe5z0,2025,0.666666666666667,1.125,1.0,0.0,True,True
jKcZ4hF4s5,2025,0.0,1.125,1.0,0.0,True,True
jMffFIWHic,2025,-0.5,1.125,0.0,0.0,True,True
jQ5T1Pbnx7,2025,-0.25,1.125,0.0,0.0,True,True
jQP5o1VAVc,2025,-0.25,1.125,1.0,1.0,True,True
jRZ1ZeenZ6,2025,-1.0,1.125,0.0,0.0,True,True
jTEKTdI3K9,2025,0.2000000000000001,1.125,1.0,1.0,True,True
jUxzh1bi3i,2025,-0.25,1.125,0.0,0.0,True,True
jVDPq9EdzT,2025,0.5,1.125,1.0,0.0,True,True
jWQf6jk55V,2025,0.0,1.125,0.0,0.0,True,True
jY5oml9fe9,2025,0.0,1.125,1.0,0.0,True,True
jZVNmDiU86,2025,-0.4000000000000003,1.125,0.0,1.0,True,True
jZwwMxG8PO,2025,0.666666666666667,1.125,1.0,0.0,True,True
jdpELUL0T6,2025,-1.0,1.125,0.0,0.0,True,True
jfwe9qNqRi,2025,0.7999999999999998,1.125,1.0,0.0,True,True
jiKefvNp01,2025,-0.75,1.125,0.0,0.0,True,True
jj7b3p5kLY,2025,0.5999999999999996,1.125,1.0,0.0,True,True
jjCB27TMK3,2025,0.5,1.125,1.0,2.0,True,True
jjfve2gIXe,2025,0.5,1.125,1.0,0.0,True,True
jkVQ31GeIA,2025,-0.5,1.125,0.0,1.0,True,True
jki6EFsZLw,2025,0.0,1.125,1.0,0.0,True,True
jkpGIxSsUD,2025,-0.5,1.125,1.0,0.0,True,True
jlhBFm7T2J,2025,0.5,1.125,1.0,0.0,True,True
jmN1zXMq0O,2025,0.5,1.125,1.0,0.0,True,True
jpSLXoRKnH,2025,0.25,1.125,1.0,,True,False
jqAqZhEMsk,2025,-1.0,1.125,0.0,1.0,True,True
jqVj8vCQsT,2025,-0.4000000000000003,1.125,1.0,0.0,True,True
jqmptcSNVG,2025,0.2000000000000001,1.125,1.0,1.0,True,True
jsBhmOCKYs,2025,-0.2000000000000001,1.125,1.0,0.0,True,True
jt1h2dnmng,2025,0.25,1.125,1.0,,True,False
jt8wI3ZzXG,2025,-0.5,1.125,0.0,0.0,True,True
juKVq5dWTR,2025,0.75,1.125,1.0,0.0,True,True
juxbsQEuTZ,2025,-0.666666666666667,1.125,0.0,1.0,True,True
jw2fC6REUB,2025,0.4000000000000003,1.125,1.0,,True,False
jw7P4MHLWw,2025,-0.2000000000000001,1.125,1.0,0.0,True,True
jwsPS8yRe4,2025,0.0,1.125,1.0,0.0,True,True
jxo70B9fQo,2025,0.0,1.125,1.0,0.0,True,True
k03mB41vyM,2025,0.5,1.125,1.0,0.0,True,True
k2ZVAzVeMP,2025,1.0,1.125,1.0,0.0,True,True
k2uUeLCrQq,2025,0.75,1.125,1.0,0.0,True,True
k3y0oyK7sn,2025,-0.5999999999999996,1.125,1.0,0.0,True,True
k5VHHgsRbi,2025,0.7999999999999998,1.125,1.0,1.0,True,True
kFNxjehevx,2025,-0.75,1.125,0.0,0.0,True,True
kFoJXqiGKz,2025,0.0,1.125,0.0,0.0,True,True
kGvXIlIVLM,2025,1.0,1.125,1.0,0.0,True,True
kJ2dAv7jKy,2025,-0.75,1.125,0.0,0.0,True,True
kJ5H7oGT2M,2025,1.0,1.125,1.0,0.0,True,True
kKILfPkhSz,2025,0.5,1.125,1.0,1.0,True,True
kMT8ujhYbA,2025,-0.666666666666667,1.125,0.0,2.0,True,True
kN25ggeq1J,2025,-0.333333333333333,1.125,1.0,0.0,True,True
kN6MFmKUSK,2025,1.0,1.125,1.0,3.0,True,True
kNHVViEPWK,2025,0.5,1.125,1.0,0.0,True,True
kO0DgO07hW,2025,0.5,1.125,1.0,0.0,True,True
kOJf7Dklyv,2025,0.4000000000000003,1.125,1.0,1.0,True,True
kPC83HK4br,2025,0.5,1.125,1.0,0.0,True,True
kPlePgo1Nw,2025,-0.5,1.125,0.0,5.0,True,True
kQ5s9Yh0WI,2025,0.0,1.125,1.0,2.0,True,True
kQCHCkNk7s,2025,0.25,1.125,1.0,0.0,True,True
kRBQwlkFSP,2025,0.75,1.125,1.0,0.0,True,True
kS27PPs3yR,2025,-1.0,1.125,0.0,0.0,True,True
kSBIEkHzon,2025,-0.75,1.125,0.0,0.0,True,True
kSdWcw5mkp,2025,-0.25,1.125,1.0,2.0,True,True
kSvoX0xdlO,2025,-0.75,1.125,1.0,0.0,True,True
kTXChtaaNO,2025,0.25,1.125,1.0,0.0,True,True
kUH1yPMAn7,2025,0.0,1.125,1.0,2.0,True,True
kVlfYvIqaK,2025,0.0,1.125,1.0,0.0,True,True
kVrwHLAb20,2025,0.5,1.125,1.0,0.0,True,True
kWGHZuW5yJ,2025,-0.25,1.125,0.0,0.0,True,True
kWRKNDU6uN,2025,0.7999999999999998,1.125,1.0,1.0,True,True
kYwTmlq6Vn,2025,0.25,1.125,1.0,3.0,True,True
kZvor5aaz7,2025,0.25,1.125,1.0,0.0,True,True
kat8uANDlU,2025,-0.4000000000000003,1.125,0.0,0.0,True,True
kbOAIXKWgx,2025,0.5,1.125,1.0,0.0,True,True
kbm6tsICar,2025,0.5,1.125,1.0,0.0,True,True
kcmK2utDhu,2025,-0.2000000000000001,1.125,0.0,1.0,True,True
keu6sxrPWn,2025,1.0,1.125,1.0,1.0,True,True
kfsgz2Ldd7,2025,-0.5999999999999996,1.125,0.0,2.0,True,True
kiOxNsrpQy,2025,0.0,1.125,1.0,0.0,True,True
kjmLabjSE2,2025,0.75,1.125,1.0,0.0,True,True
kmgrlG9TR0,2025,0.0,1.125,1.0,0.0,True,True
kpL66Mvd2a,2025,-0.5,1.125,0.0,1.0,True,True
kpnW12Lm9p,2025,0.666666666666667,1.125,1.0,1.0,True,True
kqSmedTcgb,2025,-1.0,1.125,0.0,2.0,True,True
kqdNvAhJrJ,2025,0.25,1.125,0.0,,True,False
ksBhCsSUaE,2025,0.25,1.125,0.0,0.0,True,True
kuYxecnlv2,2025,0.5,1.125,1.0,0.0,True,True
kvLenbZZgg,2025,0.25,1.125,1.0,0.0,True,True
kvN8MJTOCM,2025,-0.5,1.125,0.0,0.0,True,True
kwY3eL3QVh,2025,-0.5,1.125,0.0,0.0,True,True
kws76i5XB8,2025,0.2000000000000001,1.125,1.0,0.0,True,True
ky7vVlBQBY,2025,0.666666666666667,1.125,1.0,0.0,True,True
kynD1UUk6q,2025,0.75,1.125,1.0,0.0,True,True
l0ZzTvPfTw,2025,0.5,1.125,1.0,0.0,True,True
l0fn10vSyM,2025,1.0,1.125,1.0,0.0,True,True
l0gZS0sAlf,2025,-0.2000000000000001,1.125,1.0,0.0,True,True
l0t2rumAvR,2025,0.25,1.125,1.0,0.0,True,True
l0tg0jzsdL,2025,0.25,1.125,1.0,1.0,True,True
l11DZY5Nxu,2025,0.5,1.125,1.0,0.0,True,True
l1raPjOUPA,2025,0.0,1.125,0.0,0.0,True,True
l2izo0z7gu,2025,0.25,1.125,1.0,1.0,True,True
l30moNjSY9,2025,0.0,1.125,1.0,0.0,True,True
l3YIMopcR9,2025,-0.7999999999999998,1.125,0.0,0.0,True,True
l49uZcEIcq,2025,0.0,1.125,0.0,1.0,True,True
l6K688mhDT,2025,0.25,1.125,0.0,0.0,True,True
l8zRnvD95l,2025,0.0,1.125,1.0,0.0,True,True
lAXlDAdan5,2025,0.0,1.125,0.0,0.0,True,True
lBOvXyzQis,2025,-0.5,1.125,0.0,0.0,True,True
lBntjGbyv0,2025,0.5,1.125,1.0,0.0,True,True
lCasyP21Bf,2025,0.4000000000000003,1.125,1.0,0.0,True,True
lE9s40eZgJ,2025,-0.25,1.125,0.0,0.0,True,True
lFijzkTUNB,2025,-1.0,1.125,0.0,0.0,True,True
lGWaAIC9gU,2025,-0.5,1.125,0.0,0.0,True,True
lHSeDYamnz,2025,0.2000000000000001,1.125,1.0,2.0,True,True
lHbLpwbEyt,2025,0.0,1.125,1.0,0.0,True,True
lILEtkWOXD,2025,-0.25,1.125,1.0,0.0,True,True
lIVRgt4nLv,2025,0.0,1.125,1.0,2.0,True,True
lJ66m0ibQL,2025,0.0,1.125,1.0,0.0,True,True
lJcSDsGgYH,2025,-0.5,1.125,0.0,0.0,True,True
lLkgj7FEtZ,2025,0.5,1.125,1.0,1.0,True,True
lOTfiKt4Gc,2025,-1.0,1.125,0.0,,True,False
lOi6FtIwR8,2025,0.666666666666667,1.125,1.0,0.0,True,True
lPJUQsSIxm,2025,0.333333333333333,1.125,1.0,0.0,True,True
lQYi2zeDyh,2025,-1.0,1.125,0.0,0.0,True,True
lR7rqLtsXZ,2025,-0.25,1.125,0.0,1.0,True,True
lRTDMGYCpy,2025,-0.25,1.125,0.0,0.0,True,True
lS2SGfWizd,2025,0.25,1.125,1.0,0.0,True,True
lVp97zZ5i8,2025,0.0,1.125,1.0,0.0,True,True
lW0ZndAimF,2025,1.0,1.125,1.0,0.0,True,True
lWGXftRS5h,2025,-1.0,1.125,0.0,1.0,True,True
lXE5lB6ppV,2025,-0.25,1.125,1.0,0.0,True,True
lXv9DTw650,2025,-0.5,1.125,0.0,0.0,True,True
lYRkGZZi9D,2025,1.0,1.125,1.0,0.0,True,True
lYongcxaNz,2025,-0.5999999999999996,1.125,0.0,0.0,True,True
lbj0i29Z92,2025,-1.0,1.125,0.0,2.0,True,True
ldGz1DSut1,2025,0.5,1.125,0.0,0.0,True,True
ldVkAO09Km,2025,0.5,1.125,1.0,0.0,True,True
le4IoZZHy1,2025,0.2000000000000001,1.125,1.0,0.0,True,True
leACdxBEgv,2025,0.666666666666667,1.125,1.0,0.0,True,True
leJWwts8P9,2025,-0.75,1.125,0.0,0.0,True,True
leSbzBtofH,2025,0.1666666666666669,1.125,0.0,0.0,True,True
lessla98Wp,2025,-1.0,1.125,0.0,0.0,True,True
lfPkGWXLLf,2025,0.666666666666667,1.125,1.0,1.0,True,True
lfRYzd8ady,2025,0.666666666666667,1.125,1.0,,True,False
lhLQpS33YL,2025,-0.666666666666667,1.125,0.0,0.0,True,True
lidVssyB7G,2025,-0.75,1.125,0.0,0.0,True,True
lirR6Wfkd6,2025,0.0,1.125,0.0,0.0,True,True
ljAS7cPAU0,2025,-0.333333333333333,1.125,1.0,0.0,True,True
lja4JMesmC,2025,0.25,1.125,0.0,1.0,True,True
lk2Qk5xjeu,2025,1.0,1.125,1.0,1.0,True,True
ll2nz6qwRG,2025,-0.1666666666666669,1.125,1.0,0.0,True,True
llSiIJosDj,2025,1.0,1.125,1.0,0.0,True,True
lmKJ1b6PaL,2025,0.7999999999999998,1.125,1.0,0.0,True,True
lo3nlFHOft,2025,0.666666666666667,1.125,1.0,0.0,True,True
lpwS5T1jFb,2025,-0.75,1.125,0.0,2.0,True,True
lqHv6dxBkj,2025,-0.333333333333333,1.125,1.0,1.0,True,True
lqid8idmeG,2025,-0.75,1.125,0.0,,True,False
lrmWjWqUJn,2025,-0.333333333333333,1.125,0.0,0.0,True,True
ltrxRX5t0H,2025,1.0,1.125,1.0,,True,False
lvDHfy169r,2025,-0.25,1.125,0.0,0.0,True,True
lwcnZmyojm,2025,-0.7999999999999998,1.125,0.0,1.0,True,True
lxu8Vz6cLs,2025,0.0,1.125,1.0,0.0,True,True
lydPkW4lfz,2025,0.25,1.125,1.0,0.0,True,True
m08aK3xxdJ,2025,0.25,1.125,1.0,1.0,True,True
m2gVfgWYDO,2025,0.333333333333333,1.125,1.0,,True,False
m3KuuE2ozw,2025,0.0,1.125,1.0,,True,False
m4eXBo0VNc,2025,-0.25,1.125,1.0,0.0,True,True
m60n31iYMw,2025,-0.25,1.125,0.0,0.0,True,True
m73tETvFkX,2025,0.5,1.125,1.0,0.0,True,True
m8Rk3HLGFx,2025,-0.1428571428571432,1.125,1.0,0.0,True,True
m8yby1JfbU,2025,0.5,1.125,1.0,,True,False
mAmCdASmJ5,2025,0.5,1.125,1.0,0.0,True,True
mDEYl0Ucgr,2025,-0.75,1.125,0.0,,True,False
mDKxlfraAn,2025,0.4000000000000003,1.125,1.0,0.0,True,True
mEACsjW10N,2025,-0.5,1.125,0.0,0.0,True,True
mEpqHvbD2h,2025,0.5,1.125,1.0,1.0,True,True
mFY0tPDWK8,2025,0.25,1.125,1.0,0.0,True,True
mGSQLuYxVF,2025,-0.4000000000000003,1.125,0.0,0.0,True,True
mIjblC9hfm,2025,0.5,1.125,1.0,0.0,True,True
mIl15VP7vt,2025,0.5,1.125,0.0,,True,False
mLyyB4le5u,2025,0.0,1.125,1.0,0.0,True,True
mMhZS7qt0U,2025,-0.25,1.125,1.0,1.0,True,True
mMzp3ImIco,2025,-0.666666666666667,1.125,0.0,0.0,True,True
mNVR9jJYqK,2025,0.25,1.125,1.0,0.0,True,True
mP7uV59iJM,2025,0.4000000000000003,1.125,1.0,1.0,True,True
mPdmDYIQ7f,2025,0.0,1.125,1.0,3.0,True,True
mQ55y4s5hj,2025,0.0,1.125,1.0,,True,False
mTCbq2QssD,2025,0.5,1.125,1.0,1.0,True,True
mTgMLy2iPt,2025,-0.5,1.125,0.0,0.0,True,True
mUMvr33FTu,2025,0.25,1.125,1.0,0.0,True,True
mUXdysoxEP,2025,0.75,1.125,1.0,0.0,True,True
mUbYof5MKp,2025,0.0,1.125,1.0,0.0,True,True
mVOz28mPHr,2025,0.0,1.125,0.0,0.0,True,True
mXHTifc1Fn,2025,0.75,1.125,1.0,1.0,True,True
mZfBRjMWq0,2025,-0.5,1.125,0.0,0.0,True,True
mZptYYttFj,2025,-0.5,1.125,1.0,1.0,True,True
mb2ryuZ3wz,2025,-0.25,1.125,1.0,1.0,True,True
md9qolJwLl,2025,-0.5999999999999996,1.125,1.0,0.0,True,True
meKEKDhdnx,2025,0.2000000000000001,1.125,1.0,1.0,True,True
meOELl7HRf,2025,-0.666666666666667,1.125,0.0,0.0,True,True
mhyl7HhNM5,2025,0.333333333333333,1.125,0.0,3.0,True,True
mjtCqmujYP,2025,-0.7999999999999998,1.125,0.0,0.0,True,True
mkE9Yx4wHY,2025,-0.5,1.125,0.0,0.0,True,True
mkNVPGpEPm,2025,0.666666666666667,1.125,1.0,1.0,True,True
mkXi7O0fun,2025,-0.75,1.125,0.0,0.0,True,True
mm0cqJ2O3f,2025,1.0,1.125,1.0,0.0,True,True
mnLmmtW7HO,2025,0.5999999999999996,1.125,1.0,0.0,True,True
mnna9LUg7P,2025,0.25,1.125,1.0,0.0,True,True
moWiYJuSGF,2025,0.0,1.125,1.0,2.0,True,True
moXtEmCleY,2025,0.0,1.125,1.0,0.0,True,True
mqKVe6F3Up,2025,0.2000000000000001,1.125,1.0,,True,False
mqNKiEB6pd,2025,-0.25,1.125,1.0,3.0,True,True
mr2icR6dpD,2025,0.5999999999999996,1.125,1.0,0.0,True,True
msD4DHZzFg,2025,0.75,1.125,1.0,0.0,True,True
mtJSMcF3ek,2025,1.0,1.125,1.0,3.0,True,True
mun3bGqdDM,2025,0.0,1.125,1.0,1.0,True,True
mwYkVSddzx,2025,-0.333333333333333,1.125,0.0,0.0,True,True
myolhJPuRI,2025,-0.5,1.125,1.0,1.0,True,True
mzL19kKE3r,2025,0.0,1.125,1.0,,True,False
n0OtGl6VGb,2025,0.7999999999999998,1.125,1.0,0.0,True,True
n0YCAMVh8b,2025,-0.25,1.125,0.0,2.0,True,True
n4wcdct43X,2025,0.666666666666667,1.125,1.0,0.0,True,True
n5PrId7pk5,2025,0.0,1.125,1.0,0.0,True,True
n64NYyc6rQ,2025,0.2000000000000001,1.125,1.0,2.0,True,True
n6GemAoKMG,2025,-0.25,1.125,0.0,,True,False
n72WC4a9qQ,2025,-1.0,1.125,0.0,0.0,True,True
n7n8McETXw,2025,0.5,1.125,1.0,0.0,True,True
n7qGCmluZr,2025,0.0,1.125,1.0,2.0,True,True
n8O0trhost,2025,0.666666666666667,1.125,1.0,0.0,True,True
n8h1z588eu,2025,1.0,1.125,1.0,0.0,True,True
nA464tCGR5,2025,0.25,1.125,1.0,1.0,True,True
nAVejJURqZ,2025,-0.2000000000000001,1.125,1.0,1.0,True,True
nCrJD7qPJN,2025,-0.5,1.125,1.0,,True,False
nD5tbHBfut,2025,-0.75,1.125,0.0,0.0,True,True
nDTvP6tBMd,2025,0.5,1.125,1.0,0.0,True,True
nDj45w5wam,2025,0.333333333333333,1.125,1.0,1.0,True,True
nDmwloEl3N,2025,-0.5,1.125,1.0,1.0,True,True
nDvgHIBRxQ,2025,0.25,1.125,1.0,0.0,True,True
nEDToD1R8M,2025,-0.25,1.125,1.0,0.0,True,True
nFVsK3QLgs,2025,0.666666666666667,1.125,1.0,1.0,True,True
nFcgay1Yo9,2025,-0.25,1.125,1.0,,True,False
nHdWdcoyAg,2025,-0.75,1.125,0.0,0.0,True,True
nIEjY4a2Lf,2025,0.0,1.125,1.0,0.0,True,True
nKSkM5h2VN,2025,-0.666666666666667,1.125,0.0,0.0,True,True
nKlcmBJpiH,2025,-0.5,1.125,0.0,0.0,True,True
nNYA7tcJSE,2025,1.0,1.125,1.0,0.0,True,True
nNiWRRj6r9,2025,-0.25,1.125,1.0,0.0,True,True
nT2u0M0nf8,2025,0.666666666666667,1.125,1.0,0.0,True,True
nWT6LxbuGi,2025,0.4000000000000003,1.125,1.0,0.0,True,True
nWdQX5hOL9,2025,-0.75,1.125,1.0,1.0,True,True
nYPuSzGE3X,2025,0.5,1.125,1.0,0.0,True,True
