paper_id,year,decision,answer,p_accept,p_reject,p_unknown,lap,ud
Hkex2a4FPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hkg5lAEtvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hkeh21BKPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Hkee1JBKwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkeeITEYDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkePOCNtPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HkeQ6ANYDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkePNpVKPB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HkehD3VtvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkedQp4tPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkeUDCNFPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hke_f0EYPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkeryxBtPB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkeMYJHYvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkeSdCEtDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hkem-lrtvH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkeO104tPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hke3gyHYwH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hke0V1rKPS,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HkeZQJBKDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxyZkBKDr,2020,Accept (Spotlight),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Hke1gySFvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hke0K1HKwr,2020,Accept (Spotlight),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HkeJzANFwS,2020,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
Hke0lRNYwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hke4_JrYDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxrVA4FDS,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Hke12T4KPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxhWa4KDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Hke0oa4KwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxdTxHYvB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJxiMAVtPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJxf53EtDr,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Hke-WTVtwr,2020,Accept (Spotlight),rejected,0.000000,0.999998,0.000002,0.999998,-0.999998
Hkl9JlBYvr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxcP2EFDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxkvlBtwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxwvCEFvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HklBjCEKvH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxTgeBtDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkgMxkHtPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJxp9kBFDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxnM1rFvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxWl0NKPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxN0CNFPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJx_d34YDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxV-ANKDH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxRMlrtPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxKhyStPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxVC1SYwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJx8HANFDH,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJxV5yHYwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJx-3grYDB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJxhUpVKDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJx81ySKwr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJx4PAEYDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJxK5pEYvr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HkeAepVKDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJxR7R4FvS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxJdp4YvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJx7uJStPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlvCR4KDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlrS1rYwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxNAnVtDS,2020,Accept (Talk),accepted,0.999999,0.000000,0.000001,0.999999,0.999998
HJxMYANtPH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJxEhREKDH,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJxJ2h4tPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlQ96EtPr,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJlRFlHFPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJx0U64FwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlfuTEtvB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJxDugSFDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlPC6NKDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlXC3EtwB,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJlP_pEFPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJli2hNKDH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJlnC1rKPB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlk-eHFwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJlxIJBFDr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlISCEKvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJluEeHKwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlMkTNYvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJloElBYvB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlSmC4FPS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlY_6VKDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJlHzJBFwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJl8SgHtwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJlAUaVYvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgzt2VKPB,2020,Accept (Talk),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJlU-AVtvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgzpgrYDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJl8AaVFwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgySxSKvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlA0C4tPS,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgkj0NFwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlF3h4FvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJl8_eHYvS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlTpCEKvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJl8SkBYPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlWWJSFDH,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgb7lSFwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgfDREKDB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgdo6VFPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJghoa4YDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJg_tkBtwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJggj3VKPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgepaNtDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlzxgBtwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgcw0Etwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgRCyHFDr,2020,Reject,accepted,0.999999,0.000001,0.000000,1.000000,0.999998
HJgcvJBFvB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgJtT4tvB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJgSwyBKvr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgKYlSKvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgEe1SKPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgBA2VYwH,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJgCcCNtwH,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJg_ECEKDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJgC60EtwB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgS7p4FPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJewiCVFPB,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJgK0h4Ywr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgLZR4KvH,2020,Accept (Talk),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgFW6EKvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJg4qxSKPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJg6VREFDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJg3HyStwB,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJew70NYvH,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJgEMpVFwB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJg3Rp4FwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgCF0VFwr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJewxlHFwH,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJg2b0VYDr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJezF3VYPB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJel76NYPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJeiDpVFPr,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJe_yR4Fwr,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJenn6VFvB,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeg46EKPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeYSxHFDS,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJe_Z04Yvr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJemQJBKDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeYalBKvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJem3yHKwH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJlWIANtPH,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJeVnCEKwH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJedXaEtvS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeLBpEFPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJeIX6EKvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJeRveHKDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeOekHKwr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJePXkHtvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeO7RNKPr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJepXaVYDr,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJeT3yrtDr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeIU0VYwB,2020,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
HJeANgBYwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJe88xBKPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeTo2VFwH,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJe4Cp4KwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJe9cR4KvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xzdlStvB,2020,Reject,accepted,0.999999,0.000000,0.000000,1.000000,0.999999
HJeEP04KDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJekvT4twr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJgpugrKPS,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJe5_6VKwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJgExaVtwr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJe7unNFDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xscnEKDr,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJe7bxBYvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xauR4Kvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xTup4KPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJgLLyrYwB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJe6uANtwH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HJe-oRVtPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJeFmkBtvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xFWgrFPS,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xPR3NtPB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJe-blSYvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1x8b6EtvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lma24tPB,2020,Accept (Talk),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
HJeqhA4YDS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lyiaVFwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1x9004YPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1x5wRVtvS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1loF2NFwr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1x-pANtDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xSOTVtvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lmyRNFvr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1xKBCEYDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lmhaVtvr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1xJhJStPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lhqpEYPr,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1x-3xSKDr,2020,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
H1lj0nNFwB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lxeRNYvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1ldzA4tPr,2020,Accept (Spotlight),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1lfwAVFwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1ls_eSKPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lxVyStPH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lac2Vtwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lTQ1rFvS,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1livgrFvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1laeJrKDB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lZJpVFvr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1l_0JBYwS,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1l_gA4KvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1leCRNYvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lXVJStwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lOUeSFvB,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1lVvgHKDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1lXCaVKvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lTUCVYvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lNPxHKDH,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1lQJ1HYwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lK_lBtvS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lNb0NtPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1lBYCEFDB,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1lTRJBtwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lMogrKDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1lK5kBKvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lDSCEYPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lKNp4Fvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1l3s6NtvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lBj2VFPS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lDbaVYvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lefTEKDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1l-02VKPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lKd6NYPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gzR2VKDH,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1lQIgrFDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gz_nNYDS,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1l2mxHKvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1lFsREYPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1gfFaEYDS,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1gyy1BtDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gpET4YDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gx3kSKPS,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1guaREYPr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1gy1erYDH,2020,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
H1gza2NtwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1l0O6EYDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1gdF34FvS,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1ggKyrYwB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1gXzxHKvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gZsJBYwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1gcw1HYPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gx1CNKPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gX8C4YPr,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1gCeyHFDS,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1gax6VtDB,2020,Accept (Talk),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gL3RVtwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1gWyJBFDr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gmHaEKwB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gHb1rFwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gNOeHKPS,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gS364FwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gB4RVKvB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1g6kaVKvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gDaa4YwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gBsgBYwH,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gdAC4KDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1g79ySYvB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gN6kSFwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1emfT4twB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1ezFREtwH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1exf64KwH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1ep5TNKwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1ervR4FwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1g4M0EtPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1gEP6NFwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1g6s0NtwS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1edEyBKDS,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1epaJSYDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1enKkrFDB,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1ebc0VYvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1e_cC4twS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1eY00VFDB,2020,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
H1ekF2EYDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1eRI04KPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1eUz1rKPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1eNleBYwr,2020,Reject,accepted,0.999999,0.000000,0.000001,0.999999,0.999998
H1gBhkBFDH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1eF3kStPS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1eD7REtPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
H1e5GJBtDr,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1eA7AEtvS,2020,Accept (Spotlight),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
H1g8p1BYvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
H1eqQeHFDS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
