paper_id,team_size,first_author_h_index,max_h_index,mean_h_index,top_institution_flag,industry_flag,us_team_flag
HkgH0TEYwH,7,14.0,111.0,34.57142857142857,1,0,0
HkgHk3RctX,9,11.0,62.0,15.0,1,1,1
HkgMxkHtPH,5,21.0,21.0,11.0,0,0,0
HkgNdt26Z,5,9.0,9.0,6.0,0,0,1
HkgSEnA5KQ,8,9.0,125.0,42.5,1,0,1
HkgSk2A9Y7,4,11.0,44.0,23.75,0,0,1
HkgTTh4FDH,4,10.0,55.0,25.0,0,0,1
HkgTkhRcKQ,6,11.0,78.0,32.166666666666664,1,1,0
HkgaETNtDB,3,3.0,64.0,26.666666666666668,0,0,1
HkgeGeBYDB,7,150.0,150.0,35.857142857142854,0,0,1
HkghoaNYPB,3,7.0,53.0,31.666666666666668,0,0,0
HkgmzhC5F7,7,4.0,32.0,12.857142857142858,0,0,0
HkgnpiR9Y7,2,7.0,24.0,15.5,0,0,0
HkgqFiAcFm,4,5.0,35.0,18.25,0,0,1
HkgqmyrYDH,2,1.0,1.0,1.0,0,0,0
HkgrZ0EYwB,3,23.0,69.0,52.666666666666664,0,0,0
Hkgs3aNYDS,3,35.0,35.0,20.0,0,0,1
HkgsPhNYPS,6,7.0,86.0,20.333333333333332,0,0,0
HkgsUJrtDB,4,3.0,32.0,16.75,0,0,1
HkgsWxrtPB,4,6.0,84.0,27.75,0,0,1
HkgtJRVFPS,4,19.0,60.0,30.75,1,0,0
HkgxW0EYDS,4,5.0,31.0,17.0,1,1,1
HkgxasA5Ym,5,20.0,60.0,29.8,1,1,1
HkgxheBFDS,5,17.0,59.0,26.8,1,1,1
Hki-ZlbA-,4,46.0,73.0,45.0,1,0,1
HkjL6MiTb,3,2.0,69.0,27.0,1,0,1
Hkl-di09FQ,6,9.0,31.0,19.666666666666668,0,0,1
Hkl1iRNFwS,3,20.0,28.0,24.0,0,0,1
Hkl4EANFDH,3,17.0,65.0,27.666666666666668,1,0,1
Hkl5aoR5tm,4,52.0,52.0,41.25,1,1,1
Hkl6i0EFPH,6,11.0,51.0,20.5,0,0,1
Hkl9JlBYvr,7,17.0,55.0,26.142857142857142,1,1,1
HklAhi09Y7,5,3.0,74.0,25.2,1,0,1
HklBjCEKvH,5,15.0,86.0,53.4,1,0,1
HklCmaVtPS,4,12.0,56.0,30.75,0,0,0
HklE01BYDB,6,21.0,76.0,40.0,1,0,1
HklFUlBKPB,2,21.0,74.0,47.5,0,0,0
HklJdaNYPH,5,17.0,61.0,40.4,1,1,1
HklKWhC5F7,4,2.0,33.0,14.5,1,0,0
HklKui0ct7,6,3.0,38.0,18.5,0,0,1
HklOo0VFDH,3,1.0,45.0,27.333333333333332,1,1,1
HklQYxBKwS,3,20.0,20.0,14.666666666666666,0,0,1
HklQxnC5tX,2,10.0,51.0,30.5,1,1,1
HklRKpEKDr,3,12.0,52.0,25.0,1,0,0
HklRwaEKwB,2,19.0,19.0,18.0,0,0,1
HklSeREtPB,4,11.0,14.0,9.0,1,0,1
HklSf3CqKm,3,20.0,28.0,18.333333333333332,0,0,1
HklUCCVKDB,4,12.0,139.0,59.0,1,1,1
HklVMnR5tQ,2,18.0,18.0,15.5,0,0,0
HklXn1BKDH,5,23.0,90.0,32.0,0,0,0
HklY120cYm,3,26.0,26.0,19.666666666666668,0,0,0
HklZOfW0W,4,13.0,27.0,17.0,1,0,1
HklZUpEtvr,4,8.0,66.0,22.25,0,0,0
Hkl_bCVKDr,2,7.0,26.0,16.5,0,0,0
Hkla1eHFvS,6,21.0,112.0,59.166666666666664,1,0,1
Hklcm0VYDS,2,17.0,24.0,20.5,0,0,1
HkldyTNYwH,6,8.0,57.0,25.666666666666668,0,0,1
Hklgis0cF7,3,9.0,49.0,28.666666666666668,0,0,1
HkliveStvH,5,3.0,55.0,21.6,1,0,1
HkljioCcFQ,5,87.0,87.0,48.8,0,0,1
HklkeR4KPB,7,18.0,50.0,35.285714285714285,1,1,1
HklliySFDS,3,12.0,24.0,16.0,0,0,0
HklnzhR9YQ,2,10.0,10.0,6.0,0,0,0
HklpCzC6-,5,23.0,185.0,49.4,0,0,0
Hklso24Kwr,3,12.0,43.0,25.0,0,0,0
HklvmlrKPB,4,6.0,79.0,29.25,0,0,1
HklxbgBKvr,6,13.0,66.0,26.5,1,1,1
HklyMhCqYQ,3,42.0,144.0,63.666666666666664,1,0,1
Hklz71rYvS,4,11.0,57.0,24.25,0,0,1
HkmaTz-0W,5,17.0,49.0,29.4,1,1,1
Hkn7CBaTW,7,2.0,50.0,28.142857142857142,1,1,1
HknbyQbC-,6,35.0,119.0,49.166666666666664,1,0,1
Hko85plCW,2,33.0,48.0,40.5,0,0,0
Hkp3uhxCW,3,13.0,93.0,44.666666666666664,0,0,0
HkpRBFxRb,4,10.0,37.0,14.0,0,0,1
HkpYwMZRb,3,6.0,119.0,62.666666666666664,1,0,1
Hksj2WWAW,3,7.0,68.0,36.333333333333336,0,0,1
HktJec1RZ,5,25.0,84.0,34.0,1,1,1
HktK4BeCZ,5,14.0,77.0,36.6,0,0,1
HktRlUlAZ,4,13.0,64.0,32.75,1,0,1
HkuGJ3kCb,2,7.0,50.0,28.5,1,0,1
HkwBEMWCZ,2,14.0,26.0,20.0,1,0,1
HkwVAXyCW,5,15.0,40.0,27.4,1,1,1
HkwZSG-CZ,4,64.0,90.0,65.75,1,0,1
Hkx-ii05FQ,2,1.0,56.0,28.5,0,0,0
Hkx1qkrKPr,4,42.0,76.0,49.75,0,0,1
Hkx3ElHYwS,2,6.0,8.0,7.0,0,0,0
Hkx6hANtwH,4,6.0,40.0,20.0,0,0,1
Hkx6p6EFDr,3,5.0,5.0,5.0,0,0,0
Hkx7_1rKwS,3,8.0,37.0,20.0,0,0,0
HkxARkrFwB,3,6.0,7.0,6.333333333333333,0,0,1
HkxAisC9FQ,3,7.0,26.0,12.333333333333334,0,0,0
HkxBJT4YvB,2,6.0,64.0,35.0,1,1,0
HkxCEhAqtQ,2,11.0,28.0,19.5,1,0,1
HkxCcJHtPr,6,9.0,37.0,18.5,0,0,1
HkxCzeHFDB,5,25.0,60.0,34.2,1,1,1
HkxDheHFDr,2,8.0,65.0,36.5,1,0,0
HkxF5RgC-,5,5.0,12.0,6.6,1,1,1
HkxJHlrFvr,7,17.0,88.0,40.714285714285715,1,0,1
HkxJpnVtPr,4,14.0,29.0,16.75,1,0,0
HkxKH2AcFm,3,14.0,48.0,26.333333333333332,0,0,0
HkxLXnAcFQ,5,10.0,60.0,34.4,0,0,1
HkxMG209K7,5,15.0,131.0,50.4,1,1,1
HkxQRTNYPH,6,11.0,47.0,30.5,0,0,0
HkxStoC5F7,5,23.0,49.0,27.0,1,1,0
HkxTwkrKDB,2,6.0,44.0,25.0,0,0,0
HkxU2pNYPH,4,7.0,31.0,19.0,1,1,1
HkxWXkStDB,5,12.0,50.0,27.8,1,1,1
HkxYzANYDB,7,8.0,126.0,70.0,1,1,1
HkxZigSYwS,4,7.0,73.0,40.25,0,0,1
HkxaFoC9KQ,16,15.0,93.0,37.625,1,1,1
HkxcUxrFPS,5,12.0,58.0,18.4,0,0,1
Hkxi2gHYvH,3,16.0,125.0,49.333333333333336,1,0,1
HkxjYoCqKX,5,18.0,86.0,33.4,0,0,0
HkxjqxBYDB,4,8.0,31.0,19.25,0,0,1
HkxlcnVFwB,4,29.0,51.0,28.25,0,0,0
HkxnclHKDr,5,80.0,80.0,40.2,1,0,1
Hkxp3JHtPr,3,2.0,26.0,13.0,1,0,1
Hkxvl0EtDH,3,15.0,37.0,27.0,0,0,0
Hkxx3o0qFX,4,7.0,30.0,18.25,0,0,1
Hkxzx0NtDB,6,14.0,46.0,28.5,1,1,1
HkzOWnActX,4,7.0,27.0,12.75,1,1,1
HkzRQhR9YX,4,5.0,33.0,24.25,0,0,1
HkzSQhCcK7,2,13.0,13.0,13.0,0,0,1
HkzZBi0cFQ,5,45.0,45.0,16.6,0,0,0
Hy1d-ebAb,5,35.0,93.0,60.8,1,1,0
Hy6GHpkCW,2,14.0,40.0,27.0,0,0,0
Hy7EPh10W,2,15.0,17.0,16.0,1,1,1
Hy7fDog0b,3,5.0,53.0,28.333333333333332,1,1,1
HyBbjW-RW,3,23.0,85.0,43.333333333333336,1,0,1
HyDAQl-AW,1,7.0,7.0,7.0,0,0,0
HyDMX0l0Z,3,1.0,28.0,11.0,0,0,0
HyDu7FgAW,1,4.0,4.0,4.0,0,0,0
HyEi7bWR-,3,3.0,23.0,10.666666666666666,0,0,1
HyEl3o05Fm,6,13.0,125.0,61.166666666666664,1,0,1
HyEtjoCqFX,3,11.0,16.0,12.333333333333334,1,1,0
HyFaiGbCW,3,10.0,46.0,29.0,0,0,1
HyG1_j0cYQ,7,34.0,73.0,43.142857142857146,0,0,0
HyGBdo0qFm,3,32.0,32.0,21.333333333333332,0,0,1
HyGDdsCcFQ,4,10.0,52.0,33.75,1,0,1
HyGEM3C9KQ,2,8.0,88.0,48.0,1,0,1
HyGcghRct7,4,6.0,23.0,15.75,1,1,1
HyGhN2A5tm,7,15.0,70.0,25.142857142857142,0,0,1
HyGySsAct7,4,11.0,11.0,5.25,1,0,1
HyH9lbZAW,3,13.0,18.0,11.0,0,0,0
HyHmGyZCZ,2,3.0,17.0,10.0,0,0,0
HyI5ro0pW,2,1.0,39.0,20.0,1,0,1
HyI6s40a-,4,16.0,62.0,30.25,0,0,1
HyIFzx-0b,6,10.0,60.0,16.333333333333332,1,0,1
HyM7AiA5YX,8,24.0,60.0,23.875,1,1,0
HyMRaoAqKX,1,10.0,10.0,10.0,0,0,0
HyMTkQZAb,3,26.0,37.0,22.333333333333332,1,0,1
HyMuaiAqY7,4,3.0,12.0,4.0,0,0,1
HyNA5iRcFQ,2,18.0,66.0,42.0,0,0,0
HyNbtiR9YX,4,14.0,45.0,23.5,0,0,1
HyNmRiCqtm,4,3.0,59.0,29.0,0,0,1
HyNyyCxA-,4,2.0,19.0,9.0,0,0,1
HyPpD0g0Z,2,9.0,38.0,23.5,0,0,0
HyRVBzap-,3,17.0,46.0,27.666666666666668,0,0,1
HyRnez-RW,3,20.0,24.0,22.0,1,1,1
HyTrSegCb,2,20.0,20.0,10.5,0,0,1
HyUNwulC-,2,26.0,26.0,16.5,0,0,1
HyVxPsC9tm,3,5.0,22.0,9.333333333333334,0,0,0
HyWrIgW0W,2,18.0,69.0,43.5,0,0,1
HyXBcYg0b,2,42.0,42.0,34.0,0,0,0
HyXNCZbCZ,6,5.0,78.0,20.666666666666668,1,1,1
HyY0Ff-AZ,2,5.0,5.0,4.0,1,0,0
HyZoi-WRb,1,49.0,49.0,49.0,1,1,0
HydnA1WCb,1,19.0,19.0,19.0,0,0,0
Hye-LiR5Y7,2,29.0,73.0,51.0,0,0,0
Hye-p0VFPB,3,6.0,17.0,8.0,0,0,0
Hye00pVtPS,4,22.0,22.0,22.0,0,0,0
Hye1RJHKwB,3,7.0,41.0,21.333333333333332,0,0,0
Hye1kTVFDS,4,25.0,185.0,102.25,1,1,1
Hye4KeSYDr,7,13.0,68.0,31.428571428571427,0,0,1
Hye4WaVYwr,3,5.0,38.0,17.666666666666668,1,0,1
Hye6uoC9tm,3,3.0,27.0,16.333333333333332,0,0,0
Hye87grYDH,5,9.0,31.0,18.4,1,0,0
HyeAPeBFwS,2,12.0,40.0,26.0,0,0,1
HyeCnkHtwH,6,5.0,32.0,10.5,0,0,0
HyeEIyBtvr,3,3.0,13.0,7.666666666666667,0,0,0
HyeFAsRctQ,10,13.0,101.0,29.0,1,1,1
HyeG9yHKPr,14,40.0,40.0,18.214285714285715,1,1,1
HyeGBj09Fm,3,45.0,45.0,27.333333333333332,1,1,1
HyeJf1HKvS,5,16.0,21.0,15.4,1,0,0
HyeJmlrFvH,6,10.0,30.0,16.333333333333332,0,0,1
HyeKcgHFvS,2,18.0,18.0,13.0,0,0,0
HyePberFvH,2,7.0,42.0,24.5,0,0,0
HyePrhR5KX,4,13.0,77.0,31.25,0,1,1
HyeSin4FPB,3,5.0,92.0,42.0,0,0,0
HyeVtoRqtQ,3,15.0,92.0,53.333333333333336,0,0,0
HyeX7aVKvr,2,18.0,110.0,64.0,1,1,1
HyeYJ1SKDH,3,7.0,52.0,22.0,0,0,0
HyeYTgrFPB,1,12.0,12.0,12.0,0,0,0
Hye_V0NKwr,3,8.0,9.0,6.666666666666667,1,1,1
HyeaSkrYPH,6,9.0,49.0,22.666666666666668,1,1,1
HyebplHYwB,7,9.0,41.0,23.571428571428573,1,1,1
Hyed4i05KX,1,42.0,42.0,42.0,0,0,0
HyefgnCqFm,4,6.0,45.0,16.75,0,0,0
HyenUkrtDB,4,18.0,76.0,28.25,0,0,1
Hyepjh4FwB,2,36.0,38.0,37.0,0,0,0
HyeqPJHYvH,5,7.0,22.0,11.2,0,0,0
HyerxgHYvH,3,2.0,13.0,5.333333333333333,0,0,0
Hyes70EYDB,6,4.0,54.0,33.666666666666664,1,0,1
HyesW2C9YQ,4,21.0,59.0,30.0,0,0,1
HyetFnEFDS,5,14.0,85.0,32.4,0,0,0
HyeuP2EtDB,4,22.0,139.0,56.25,0,0,0
HyevIJStwH,5,10.0,48.0,20.0,0,0,0
HyewT1BKvr,4,3.0,64.0,22.75,0,0,0
Hyewf3AqYX,4,25.0,52.0,33.75,0,0,1
HyexAiA5Fm,2,17.0,29.0,23.0,0,0,1
HyezBa4tPB,3,2.0,32.0,21.333333333333332,0,0,0
HyezmlBKwr,6,27.0,101.0,46.0,1,0,1
HyfHgI6aW,6,7.0,103.0,34.833333333333336,1,0,1
Hyffti0ctQ,6,33.0,100.0,49.166666666666664,0,0,0
Hyfg5o0qtm,2,14.0,36.0,25.0,1,1,1
Hyfn2jCcKm,4,17.0,119.0,39.5,1,0,1
Hyg-JC4FDr,3,25.0,30.0,28.333333333333332,1,1,1
Hyg0vbWC-,7,15.0,45.0,22.285714285714285,1,1,1
Hyg1G2AqtQ,4,21.0,41.0,24.25,0,0,1
Hyg4kkHKwH,2,3.0,25.0,14.0,0,0,0
Hyg53gSYPB,3,27.0,27.0,19.666666666666668,1,0,1
Hyg5TRNtDH,3,6.0,33.0,14.333333333333334,0,0,0
Hyg74h05tX,5,24.0,125.0,52.2,1,1,1
Hyg96gBKPS,5,21.0,47.0,26.0,0,0,1
Hyg9anEFPS,5,36.0,99.0,57.4,1,0,1
HygBZnRctX,4,8.0,63.0,25.25,1,1,0
HygDF1rYDB,4,10.0,48.0,30.0,0,0,0
HygDF6NFPB,4,9.0,35.0,19.75,0,0,0
HygFxxrFvB,5,10.0,16.0,8.4,1,1,1
HygHbTVYPB,10,11.0,46.0,13.5,0,0,0
HygHtpVtPH,7,24.0,142.0,58.5,0,0,0
HygN634KvH,4,11.0,26.0,13.25,1,0,1
HygOjhEYDH,3,10.0,51.0,22.666666666666668,1,1,1
HygPjlrYvB,8,15.0,89.0,31.375,1,0,0
HygQ7TNtPr,3,13.0,25.0,18.333333333333332,0,0,0
HygQBn0cYm,3,22.0,119.0,49.666666666666664,0,0,1
HygS7n0cFQ,4,6.0,43.0,15.0,1,1,1
HygS91rYvH,3,17.0,17.0,10.0,0,0,0
HygT9oRqFX,3,1.0,5.0,3.0,0,0,0
HygTUxHKwH,2,9.0,42.0,25.5,0,0,0
HygW26VYwS,5,5.0,39.0,22.0,1,1,1
HygXkJHtvB,3,1.0,19.0,11.0,0,0,0
HygYmJBKwH,4,8.0,26.0,17.25,1,1,1
Hyg_X2C5FX,7,31.0,126.0,75.85714285714286,1,0,1
Hygab1rKDS,3,35.0,35.0,20.0,0,0,1
HygaikBKvS,3,12.0,59.0,31.0,1,1,0
HygcdeBFvr,4,16.0,43.0,20.25,0,0,1
HygegyrYwH,2,20.0,20.0,19.5,0,0,0
Hyghb2Rct7,2,16.0,61.0,38.5,1,1,0
Hygi7xStvS,3,15.0,61.0,38.666666666666664,1,1,1
HygjqjR9Km,3,13.0,49.0,29.666666666666668,0,0,1
Hygm8jC9FQ,4,25.0,37.0,24.25,0,0,1
Hygn2o0qKX,2,9.0,53.0,31.0,0,0,0
HygnDhEtvr,3,25.0,67.0,43.666666666666664,0,0,1
Hygp1nR9FQ,2,4.0,38.0,21.0,0,0,0
HygrAR4tPS,6,7.0,33.0,15.166666666666666,1,0,1
HygrdpVKvr,3,12.0,13.0,12.333333333333334,1,1,0
HygsfnR9Ym,8,25.0,185.0,60.875,1,1,1
HygsuaNFwr,4,3.0,46.0,16.75,0,0,0
HygtHnR5tQ,5,23.0,167.0,63.0,1,0,0
HygwvC4tPH,7,10.0,43.0,18.571428571428573,0,0,1
Hygxb2CqKm,2,31.0,43.0,37.0,1,0,1
Hygy01StvH,3,7.0,59.0,24.0,0,0,0
HyiAuyb0b,4,7.0,92.0,58.75,0,0,0
HyiRazbRb,2,9.0,19.0,14.0,0,0,0
Hyig0zb0Z,3,12.0,49.0,32.0,0,0,1
HyjC5yWCW,2,64.0,112.0,88.0,0,0,0
Hyl7ygStwB,8,16.0,76.0,47.75,1,0,1
Hyl9ahVFwH,3,1.0,29.0,12.333333333333334,0,0,0
Hyl9xxHYPr,2,6.0,18.0,12.0,0,0,0
HylA41Btwr,3,38.0,38.0,21.0,0,0,0
HylAoJSKvH,5,15.0,47.0,22.0,0,0,0
HylDpoActX,4,4.0,31.0,14.0,0,0,0
HylKJhCcKm,2,21.0,48.0,34.5,0,0,1
HylKvyHYwS,4,37.0,37.0,22.5,1,0,0
HylNWkHtvB,4,9.0,55.0,24.25,0,0,1
HylSk205YQ,2,8.0,39.0,23.5,0,0,0
HylTBhA5tQ,6,33.0,80.0,47.166666666666664,1,1,1
HylTXn0qYX,3,14.0,60.0,39.333333333333336,1,0,1
HylVB3AqYm,3,33.0,59.0,36.666666666666664,0,0,1
Hyl_vjC5KQ,3,20.0,70.0,34.0,0,0,0
HylcapVtvB,5,9.0,68.0,37.6,1,1,1
HyleYiC9FX,3,6.0,27.0,19.666666666666668,0,0,1
HyleclHKvS,5,9.0,37.0,17.4,1,1,1
HylfPgHYvr,4,4.0,76.0,52.25,0,0,0
HylgYB3pZ,1,6.0,6.0,6.0,0,0,0
HylhuTEtwr,2,5.0,42.0,23.5,0,0,0
HyllasActm,4,1.0,58.0,22.0,0,0,0
Hyls7h05FQ,4,6.0,47.0,31.25,1,0,1
HylsgnCcFQ,5,11.0,22.0,12.8,0,0,1
HylxE1HKwS,5,33.0,61.0,35.4,0,0,1
Hylyui09tm,5,3.0,112.0,30.0,0,0,0
HylzTiC5Km,2,14.0,33.0,23.5,0,0,0
HylznxrYDr,1,1.0,1.0,1.0,0,0,0
HymYLebCb,4,3.0,37.0,20.5,0,0,1
Hymt27b0Z,7,5.0,185.0,46.857142857142854,0,0,0
HymuJz-A-,3,26.0,97.0,48.333333333333336,1,0,1
HyowcvgAZ,4,13.0,82.0,30.75,1,1,1
Hyp3i2xRb,4,13.0,46.0,16.5,0,0,0
HypkN9yRW,3,3.0,137.0,51.333333333333336,1,0,1
HyrCWeWCb,4,30.0,51.0,35.75,1,1,1
HytSvlWRZ,5,18.0,45.0,25.25,0,0,1
HyunpgbR-,2,17.0,43.0,30.0,0,0,0
Hyx-jyBFPr,3,19.0,19.0,19.0,0,0,0
Hyx0slrFvH,8,13.0,25.0,11.375,0,0,0
Hyx4knR9Ym,3,13.0,82.0,34.0,1,0,1
Hyx6Bi0qYm,6,14.0,185.0,60.0,0,0,1
HyxAfnA5tm,3,12.0,112.0,62.666666666666664,0,0,0
HyxBpoR5tm,4,83.0,115.0,68.75,1,1,1
HyxCxhRcY7,3,41.0,66.0,41.333333333333336,0,0,1
HyxFF34FPr,6,,,,0,0,0
HyxG3p4twS,2,13.0,68.0,40.5,1,1,1
HyxGB2AcY7,7,12.0,84.0,27.142857142857142,1,1,1
HyxJ1xBYDH,5,2.0,46.0,13.8,1,0,1
HyxJhCEFDS,2,29.0,131.0,80.0,0,0,1
HyxKIiAqYQ,3,11.0,19.0,14.0,0,0,0
HyxLRTVKPH,3,9.0,79.0,39.666666666666664,0,0,1
HyxOIoRqFQ,3,19.0,27.0,18.333333333333332,0,0,1
HyxPx3R9tm,5,11.0,125.0,60.0,1,0,1
HyxQ3gSKvr,3,,,,0,0,0
HyxTJxrtvr,3,11.0,82.0,39.666666666666664,1,0,0
HyxY6JHKwr,2,50.0,50.0,34.0,1,1,1
Hyx_h64Yvr,3,22.0,57.0,33.0,1,0,1
HyxehhNtvS,1,33.0,33.0,33.0,0,0,0
Hyxfs1SYwH,3,16.0,24.0,19.333333333333332,1,1,0
HyxhqhVKPB,2,18.0,30.0,24.0,0,0,0
HyxhusA9Fm,6,21.0,94.0,51.666666666666664,1,0,1
HyxjNyrtPr,2,6.0,46.0,26.0,0,0,0
HyxjOyrKvr,6,21.0,111.0,47.0,0,0,0
HyxjwgbRZ,4,6.0,57.0,30.75,1,1,1
HyxlHsActm,3,11.0,44.0,19.666666666666668,1,1,1
HyxnH64KwS,3,4.0,31.0,15.333333333333334,0,0,0
HyxnMyBKwB,4,21.0,32.0,18.25,0,0,0
HyxnZh0ct7,4,22.0,92.0,57.0,1,0,0
HyxoX6EKvB,4,12.0,44.0,24.75,0,0,0
HyxpNnRcFX,4,10.0,100.0,39.0,1,0,1
Hyxsl2AqKm,5,6.0,73.0,24.2,1,1,1
Hyxtso0qtX,5,11.0,31.0,14.0,0,0,1
Hyxu6oAqYX,5,5.0,26.0,9.6,1,1,1
HyxwZRNtDr,7,8.0,37.0,18.285714285714285,1,1,1
HyxzRsR9Y7,3,6.0,46.0,27.0,1,1,1
HyyP33gAZ,8,27.0,78.0,38.375,0,0,0
HyydRMZC-,6,35.0,119.0,52.0,1,0,1
HyzMyhCcK7,3,20.0,30.0,25.333333333333332,0,0,1
HyzbhfWRW,4,9.0,89.0,31.0,1,0,0
HyzdRiR9Y7,5,34.0,93.0,40.6,1,1,1
HyztsoC5Y7,7,12.0,140.0,76.14285714285714,1,0,1
S14EogZAZ,3,23.0,58.0,38.333333333333336,1,0,1
S14h9sCqYm,3,28.0,185.0,86.66666666666667,0,0,0
S16FPMgRZ,5,21.0,57.0,19.2,1,1,1
S18Su--CW,4,8.0,64.0,33.75,0,0,0
S19dR9x0b,7,22.0,70.0,31.857142857142858,1,0,0
S1ANxQW0b,6,19.0,64.0,43.5,1,1,1
S1Auv-WRZ,3,12.0,46.0,24.666666666666668,1,0,0
S1CChZ-CZ,7,16.0,38.0,18.428571428571427,0,0,0
S1D8MPxA-,5,36.0,36.0,21.2,0,0,0
S1DWPP1A-,4,5.0,42.0,22.25,0,0,0
S1Dh8Tg0-,3,16.0,37.0,23.333333333333332,1,1,0
S1E3Ko09F7,4,18.0,163.0,79.5,0,0,0
S1EERs09YQ,4,4.0,45.0,18.0,0,0,0
S1EHOsC9tX,4,10.0,66.0,31.0,0,0,0
S1Euwz-Rb,2,10.0,133.0,71.5,0,0,1
S1EwLkW0W,2,8.0,30.0,19.0,0,0,0
S1EzRgb0W,3,4.0,37.0,26.0,0,0,0
S1FFLWWCZ,1,7.0,7.0,7.0,0,0,1
S1FQEfZA-,3,22.0,44.0,31.666666666666668,1,0,1
S1GUgxgCW,2,29.0,30.0,29.5,1,1,1
S1GcHsAqtm,2,18.0,79.0,48.5,0,0,0
S1GkToR5tm,5,14.0,139.0,51.6,1,1,1
S1HlA-ZAZ,4,29.0,60.0,42.25,1,1,0
S1J2ZyZ0Z,3,10.0,78.0,52.333333333333336,0,0,1
S1JHhv6TW,3,17.0,51.0,26.0,0,0,0
S1LXVnxRb,4,8.0,19.0,13.75,0,0,0
S1M6Z2Cctm,3,13.0,38.0,23.666666666666668,0,0,0
S1MAriC5F7,7,6.0,73.0,33.42857142857143,1,0,1
S1MB-3RcF7,6,15.0,47.0,18.833333333333332,0,0,1
S1NHaMW0b,3,7.0,25.0,17.666666666666668,0,0,0
S1PWi_lC-,2,1.0,18.0,9.5,0,0,0
S1TgE7WR-,5,29.0,29.0,14.4,0,0,1
S1VWjiRcKX,8,13.0,77.0,34.75,1,1,0
S1WRibb0Z,3,12.0,41.0,22.333333333333332,0,0,0
S1XolQbRW,3,1.0,60.0,30.333333333333332,1,1,1
S1Y7OOlRZ,7,6.0,73.0,33.42857142857143,1,0,1
S1cZsf-RW,4,4.0,37.0,13.75,0,0,0
S1e0ZlHYDB,3,9.0,24.0,15.0,1,0,1
S1e1EAEFPB,3,11.0,37.0,18.0,0,0,0
S1e2agrFvS,5,15.0,43.0,20.2,0,0,1
S1e4Q6EtDH,5,10.0,41.0,17.5,0,0,0
S1e4jkSKvB,3,13.0,35.0,21.333333333333332,0,0,0
S1e5YC4KPS,3,19.0,32.0,19.666666666666668,0,0,0
S1eALyrYDH,5,6.0,73.0,37.2,0,0,1
S1eIw0NFvr,4,21.0,78.0,36.5,1,1,1
S1eL4kBYwr,8,19.0,59.0,28.0,1,1,1
S1eQuCVFvB,2,8.0,8.0,7.5,0,0,0
S1eYKlrYvr,3,11.0,61.0,30.666666666666668,0,0,1
S1e__ANKvB,6,15.0,76.0,43.333333333333336,0,0,1
S1ef6JBtPr,2,12.0,14.0,13.0,0,0,0
S1efAp4YvB,4,2.0,30.0,17.0,0,0,0
S1efxTVYDr,7,23.0,43.0,28.285714285714285,0,0,0
S1eik6EtPB,7,52.0,54.0,31.142857142857142,1,0,1
S1ejj64YvS,5,7.0,34.0,12.2,0,0,0
S1ekaT4tDB,1,33.0,33.0,33.0,0,0,0
S1el9TEKPB,5,3.0,121.0,53.0,0,0,1
S1emOTNKvS,8,12.0,86.0,29.625,1,0,1
S1enmaVFvS,6,17.0,185.0,48.333333333333336,0,0,1
S1eqj1SKvr,4,10.0,36.0,18.25,0,0,1
S1ervgHFwS,3,83.0,115.0,68.33333333333333,1,0,1
S1esMkHYPr,6,12.0,73.0,38.166666666666664,1,0,0
S1evHerYPr,3,7.0,88.0,36.666666666666664,1,1,1
S1ewjhEFwr,3,7.0,54.0,22.666666666666668,0,0,0
S1exA2NtDB,6,13.0,31.0,17.833333333333332,1,1,1
S1fcY-Z0-,6,26.0,78.0,27.166666666666668,1,0,1
S1g2skStPB,3,13.0,13.0,10.333333333333334,1,0,1
S1g6xeSKDS,3,4.0,4.0,4.0,1,1,1
S1g7tpEYDS,5,18.0,140.0,59.2,1,1,1
S1g8K1BFwS,2,6.0,14.0,10.0,0,0,0
S1gEFkrtvH,2,23.0,46.0,34.5,0,0,0
S1gEIerYwH,5,4.0,72.0,32.8,0,0,1
S1gFvANKDS,2,23.0,23.0,20.5,1,1,1
S1gKkpNKwH,9,13.0,31.0,18.11111111111111,1,1,1
S1gLBgBtDH,3,2.0,11.0,6.666666666666667,0,0,0
S1gNc3NtvB,3,9.0,81.0,34.666666666666664,0,0,0
S1gR2ANFvB,6,1.0,22.0,7.666666666666667,1,1,1
S1gSj0NKvB,3,6.0,33.0,19.666666666666668,1,0,1
S1gTAp4FDB,4,15.0,36.0,23.25,0,0,1
S1gV6AVKwB,5,10.0,65.0,22.4,1,0,1
S1g_S0VYvr,5,8.0,51.0,23.6,0,0,0
S1g_t1StDB,4,6.0,38.0,17.25,0,0,1
S1gfu3EtDr,4,3.0,32.0,17.25,1,0,1
S1ghzlHFPS,4,15.0,51.0,21.0,0,0,1
S1giVsRcYm,3,17.0,48.0,32.333333333333336,0,0,0
S1giro05t7,2,35.0,48.0,41.5,0,0,1
S1glGANtDr,5,17.0,34.0,25.6,1,1,1
S1gmrxHFvB,6,41.0,50.0,33.666666666666664,1,1,1
S1gmvyHFDS,6,17.0,101.0,33.666666666666664,1,1,1
S1grRoR9tQ,4,18.0,42.0,30.25,1,0,1
S1gyl6Vtvr,4,2.0,41.0,18.5,0,0,0
S1jBcueAb,3,31.0,50.0,31.666666666666668,1,1,1
